ID_REF	NC00007271	NC00007303	NC00007323	NC00007337	NC00007413	NC00007462	NC00007472	NC00007521	NC00007536	NC00007563	NC00007600	NC00007635	NC00007713	NC00007721	NC00007273	NC00007275	NC00007301	NC00007305	NC00007307	NC00007311	NC00007313	NC00007315	NC00007317	NC00007321	NC00007335	NC00007341	NC00007343	NC00007345	NC00007347	NC00007353	NC00007357	NC00007365	NC00007367	NC00007371	NC00007373	NC00007401	NC00007403	NC00007405	NC00007407	NC00007411	NC00007417	NC00007421	NC00007445	NC00007456	NC00007463	NC00007467	NC00007477	NC00007507	NC00007511	NC00007517	NC00007525	NC00007531	NC00007532	NC00007534	NC00007541	NC00007543	NC00007545	NC00007553	NC00007554	NC00007561	NC00007570	NC00007605	NC00007613	NC00007615	NC00007643	NC00007647	NC00007663	NC00007673	NC00007675	NC00007717	NC00007737	NC00007277	NC00007327	NC00007331	NC00007333	NC00007351	NC00007355	NC00007362	NC00007363	NC00007375	NC00007377	NC00007423	NC00007425	NC00007427	NC00007431	NC00007436	NC00007441	NC00007450	NC00007451	NC00007453	NC00007460	NC00007465	NC00007473	NC00007475	NC00007501	NC00007503	NC00007505	NC00007512	NC00007526	NC00007547	NC00007551	NC00007564	NC00007575	NC00007603	NC00007607	NC00007611	NC00007617	NC00007621	NC00007623	NC00007625	NC00007627	NC00007631	NC00007633	NC00007637	NC00007641	NC00007645	NC00007651	NC00007653	NC00007655	NC00007657	NC00007661	NC00007665	NC00007667	NC00007671	NC00007677	NC00007701	NC00007705	NC00007707	NC00007715	NC00007723	NC00007725	NC00007727	NC00007731	NC00007733	NC00007735	NC00007741
hsa-miR-10a-5p	58166.5	247822	37913.5	10492.5	200486	73580.5	17437.5	79778	4236.5	13757	16	60547	152672.5	358868	85884.5	89869.5	120378.5	39051	256033	179731.5	14617	16059	18387	9086.5	34242.5	20274	50967	14353	470525.5	44442	36184.5	55169.5	173661.5	37095	53969.5	96672	687667.5	49498.5	48589.5	91903.5	6743.5	97625	27072	111981	29849.5	178929	3257	8060.5	3692	484	103031.5	39357.5	27837.5	53512.5	57039	19417	17835	34593.5	21593	127354	33354	35114.5	24364.5	26242.5	448961	42879.5	64352.5	56243.5	49983.5	40969	9623.5	248184.5	293931	121513	73209.5	27081	77775	18224.5	51479.5	68300.5	44166.5	41946.5	88452.5	123136.5	14444.5	79171.5	24996	156720.5	104045	65089.5	91268	29308	98901.5	96728	38784.5	27790.5	183970.5	74199	59325.5	85878	67766.5	58110	70441	42809	40634	15615.5	33148	52028	32825.5	76709.5	25202	13269.5	154583	28567.5	16384	19149	15230	29769.5	41515	55927.5	21532	7815.5	45284	65602	262896	114414	86156	11419.5	364718	55526	50462.5	41879	18169.5	74308.5	45831.5	38328.5
hsa-miR-10b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10b-5p	141380.5	309332	159609.5	27199.5	587407	389140.5	50182.5	254237	6478.5	29206	86	176895	369268.5	345192	398730.5	443386.5	167953.5	120620	508760	529798.5	45166	96998	92147	51180.5	137671.5	56733	180018	46453	1962556.5	54881	77076.5	267440.5	127133.5	162107	252044.5	237948	1086705	266257.5	153190.5	302976.5	25747.5	358148	232836	178840	105796.5	235413	10625	35798.5	10068	435	207680.5	185910.5	214419.5	204988	155560	58114	73924	90258.5	50061	280593	148005	345644.5	70353.5	44830.5	168019	175452.5	166387.5	100239.5	154565.5	92562	49128.5	231238.5	422924	634677.5	331641.5	37814	288405	23068.5	115031.5	184965.5	118587.5	144304.5	195308.5	353451.5	21453.5	541048.5	96823	273724.5	195806	200165	162192	136615	135548.5	909068	315273.5	89918.5	220000.5	311961	111645	111997	230686	185401	233062	192785	161985	53400.5	33599	386177	36146.5	180410.5	130264	56222.5	341511	95877.5	137603.5	99336	87419	64091.5	62191	88447.5	89782	13668.5	27129	226053	526222	309915.5	131104	51984.5	1421079.5	91281	285438.5	86002	98026.5	153032.5	119047.5	142183.5
hsa-miR-1-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5	0	29.5	0	0	0	0	0	0	0	0	0	0	63.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1180-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	25	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	129	0	0	0	0	0	0	1451	519	0	0	52	0	434	0	0	87	263	264	0	0	0	0	0	0	0	0	0	0
hsa-miR-1185-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1224-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0
hsa-miR-1226-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1228-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1236-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-124-3p	0	30.6666666666667	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.333333333333	0	0	0	0	0	0	0	30	0	0	0.666666666666667	0	0	0	91	0	133.333333333333	0	23.3333333333333	0	0	0.666666666666667	0	0	0.333333333333333	183	0	0	0	0	0	0	12.6666666666667	55.3333333333333	0	0.333333333333333	0	19	0	0	0	0.333333333333333	3620.00000000001	0	0	0	19.3333333333333	0	6222.66666666665	0	0	0	0	18.3333333333333	0	0	0	0	0	10.6666666666667	0	0	0	0	9.66666666666667	50.3333333333333	0	0	0	0	0	3317.00000000001	0	0	0	8.33333333333333	91.3333333333333	0	0	0	19.6666666666667	7.66666666666667	2094.33333333334	0	2354.33333333334	7	21.6666666666667	0	8.33333333333333	0	11	0	0	0	0	0	18960.9999999999	5039.66666666666	0	0	0	0	2955	0	0	1198.33333333333	1918	4342.33333333332	791.333333333334	0	0	0	0.666666666666667	0	124	55	329	0
hsa-miR-1246	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1247-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1014	0	0	0	0	0	0	0	0	0	0	196	1	0	0	0	0	0	192	0	1	0
hsa-miR-1249-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	1228	478	0	0	0	0	0	0	0	331	170	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1250-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1251-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-125a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	781	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-125a-5p	3164	7800	1377	151	7867	2363	1105	2008	163	436	0	1364	4868	16898	2385	2747	2317	3333	5782	8057	184	867	459	1	3230	587	2621	425	25667	2115	807	2288	13316	762	1547	2643	14671	2093	3138	2712	745	3157	116	3641	1347	6010	0	210	213	1	10002	2949	864	1247	1971	99	856	401	611	6377	32003	1418	1706	4377	26140	485	37261	1276	2499	1498	339	6014	22701	8183	696	685	1713	463	1498	7750	4694	740	7938	5616	0	640	0	4633	3879	22079	4380	2965	3822	7004	2289	2940	4946	1572	4216	19910	14173	1516	11972	1310	457	764	4048	452	676	5676	316	102	1070	258	69418	37009	477	0	4941	1006	14426	410	1311	9209	16068	35767	7969	225	90299	5809	1590	768	3367	6529	1204	575
hsa-miR-125b-1-3p	300	229	826	0	477	304	0	0	0	0	0	308	259	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	77	217	0	147	122	0	0	0	0	0	1	351	0	149	0	0	169	0	0	0	0	0	0	0	0	0	0	102	1	126	0	205	0	0	63	58	0	315	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	481	77	0	346	225	0	0	0	309	236	0	211	0	216	0	0	0	0	0	0	0	0	0	0	0	1012	500	0	0	0	213	173	0	0	348	1	459	113	0	0	0	0	129	0	0	0	0
hsa-miR-125b-5p	570	1817	343	66.5	2088	401	30	271.5	19.5	138	0	391	1329.5	2532.5	397	589	209	737.5	706.5	653	189	0	53	0	554	33	182	52.5	625.5	357	98.5	488.5	1313.5	38.5	102	500.5	6390.5	192	291.5	705.5	224.5	319.5	0.5	1398.5	0	1109.5	0	0	0	0	782.5	789.5	554.5	151.5	225	49	22.5	88.5	122.5	920	11531.5	757	106	264	2868.5	0	16067.5	192.5	332.5	161.5	197	1297	1233.5	2067.5	324	0	347	99	118	598.5	348	20	1562	1071.5	21.5	33.5	0.5	325	298.5	9134.5	870	492.5	917.5	365.5	436	29.5	974	0	748	1426	5882.5	192	6887	112.5	194.5	84	488.5	374.5	181	172	137.5	0	219	147.5	48542.5	18077	98	0	414.5	100	7950	0	172	3551	6194	15503	2388	20.5	4156	256	0.5	165.5	2624	387.5	646	164
hsa-miR-125b-2-3p	667	1314	1569	0	2459	592	101	438	0	0	0	312	925	467	750	340	197	353	1	826	0	0	100	0	1536	0	341	0	1027	547	910	301	921	117	544	823	918	191	565	389	0	643	0	625	339	267	0	201	0	0	188	528	0	3	0	0	0	0	152	623	6793	925	174	114	61	117	6757	109	5	289	185	518	318	453	997	0	249	0	61	0	0	0	269	2	0	370	0	126	217	6639	0	0	1075	148	2	207	0	580	0	130	2845	245	4234	0	0	176	73	0	0	136	0	1	1	0	25516	10294	0	0	208	0	3163	0	0	2209	2751	7412	761	0	125	88	1	0	1404	1	192	0
hsa-miR-126-3p	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3988	0	0	0	0	0	3997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4219	0	0	0	0	0	0	0	0	0	0	324	0	1351	0	0	0	0	0	0	0	0	0	0	0	10698	5305	0	0	0	0	2300	0	0	393	1120	4547	1189	0	0	0	0	0	681	0	0	0
hsa-miR-126-5p	92	220	0	0	0	0	0	0	0	0	0	344	0	0	0	116	0	0	614	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695	0	0	0	0	115	1	0	195	0	0	0	0	0	594	0	0	0	914	0	117	0	0	149	3289	0	0	0	62	0	8571	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	333	148	149	0	0	0	4352	0	0	0	0	0	0	0	0	0	61	3508	0	3958	0	237	0	0	127	0	123	0	0	0	935	20947	7913	0	0	1	0	3776	0	0	1973	3796	9266	1672	0	0	0	1675	0	669	0	261	0
hsa-miR-1260a	0	101	0	0	0	0	0	0	0	0	0	1	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	489	0	0	1	0	0	0	28	0	0	0	0	0	0	0	167	0	0	0	0	0	0	45	0	0	0	0	2.5	0	0	0	0	0	0	0	115	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	22.5	56	0	0	52	0	0	0	0	0	0	0	0	0	24.5	0	193	0	0	0	0	81
hsa-miR-1260b	0	94	0	0	1	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5	46	0	0	0	0	0	0	0	0	0	0	0	0	24.5	0	0	0	0	0	0	0
hsa-miR-1262	62	0	0	0	0	0	0	0	0	0	0	1	240	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1266-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1269a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-127-3p	419	1490	1339	0	2845	753	95	214	45	98	0	587	1975	262	425	56	0	819	0	1297	155	0	0	1	508	0	321	0	1094	323	388	0	304	359	0	1383	564	310	0	636	0	429	0	0	0	318	208	0	0	0	445	183	0	193	0	86	42	0	0	0	25531	427	0	0	263	71	41786	109	93	383	156	561	668	540	121	245	855	0	52	0	0	0	283	1175	0	453	0	0	245	23164	204	0	739	429	2	307	432	152	0	148	17114	137	17399	0	0	190	55	759	159	99	0	0	0	0	133337	53600	0	276	82	191	21258	565	0	7868	18461	41252	7170	49	265	0	225	125	4186	216	1950	1
hsa-miR-127-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	0	415	220	0	0	0	0	0	0	0	0	133	840	0	0	0	0	1142	0	0	0	0	0
hsa-miR-1270	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0
hsa-miR-1271-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	132	0	0	0	0	1	0	0	0	74	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	50	0	0	328	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	92	0	0	126	0	0	0	0	0	0	0
hsa-miR-1273h-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-128-1-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	0	1227	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	939	0	0	0	0	0	0	5	0	0	0	507	0	260	0	0	0	0	0	0	0	0	0	0	0	2121	997	0	0	0	0	261	0	0	79	695	771	125	0	0	0	0	0	0	0	0	0
hsa-miR-128-3p	45	50.5	0	0	0.5	0.5	80	1	0	0	0	71.5	0	151.5	0	0	66	103	0	0	0	0.5	0	0	0	32.5	284	0	0	20	74.5	0	0	94.5	0	0	941.5	108.5	0	103	0	0	0	74.5	0	50	0	0	0	0	0	130	0	0.5	0	0	0	0	41.5	0	3494.5	0	0	0	45.5	0	4541	1.5	52.5	30	0	63.5	16.5	210.5	0	0	0	52	0.5	3	0	0	0	0.5	0	184.5	0	0	0	3752	26.5	0	107	0	1.5	0	94	24.5	137.5	50	1682.5	0	2434	0	0	0	0	0	0	47	29	11	0	24.5	12890.5	6050.5	0	0	0	0	2918.5	0	0	630	1947.5	6518	688	12	29	14	0	25.5	197.5	0	20	0
hsa-miR-128-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1287-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1290	23	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
